user_id,product_id,count,persona
u_0011,938,1,household_stocker
u_0011,2358,1,household_stocker
u_0011,2409,1,household_stocker
u_0011,2460,1,household_stocker
u_0011,2557,1,household_stocker
u_0011,2777,1,household_stocker
u_0011,2915,1,household_stocker
u_0011,2917,1,household_stocker
u_0011,2937,1,household_stocker
u_0011,2939,1,household_stocker
u_0011,2954,1,household_stocker
u_0011,3006,1,household_stocker
u_0011,3025,1,household_stocker
u_0011,3205,1,household_stocker
u_0012,37,1,festival_shopper
u_0012,107,1,festival_shopper
u_0012,439,1,festival_shopper
u_0012,557,1,festival_shopper
u_0012,784,1,festival_shopper
u_0012,857,1,festival_shopper
u_0012,987,1,festival_shopper
u_0012,1028,1,festival_shopper
u_0012,1278,1,festival_shopper
u_0012,1309,1,festival_shopper
u_0012,1561,1,festival_shopper
u_0012,1808,1,festival_shopper
u_0012,2118,1,festival_shopper
u_0012,2180,1,festival_shopper
u_0012,2496,1,festival_shopper
u_0012,2697,1,festival_shopper
u_0012,2982,1,festival_shopper
u_0012,3535,1,festival_shopper
u_0012,3678,1,festival_shopper
u_0013,5,1,breakfast_shopper
u_0013,25,1,breakfast_shopper
u_0013,289,1,breakfast_shopper
u_0013,654,1,breakfast_shopper
u_0013,728,1,breakfast_shopper
u_0013,902,1,breakfast_shopper
u_0013,905,1,breakfast_shopper
u_0013,1022,1,breakfast_shopper
u_0013,1511,1,breakfast_shopper
u_0013,2473,1,breakfast_shopper
u_0013,2508,1,breakfast_shopper
u_0013,2642,1,breakfast_shopper
u_0013,3225,1,breakfast_shopper
u_0013,3239,1,breakfast_shopper
u_0013,3240,1,breakfast_shopper
u_0013,3271,1,breakfast_shopper
u_0013,3462,1,breakfast_shopper
u_0013,4193,1,breakfast_shopper
u_0013,4497,1,breakfast_shopper
u_0013,4634,1,breakfast_shopper
u_0014,162,1,festival_shopper
u_0014,284,1,festival_shopper
u_0014,372,1,festival_shopper
u_0014,495,1,festival_shopper
u_0014,634,1,festival_shopper
u_0014,651,1,festival_shopper
u_0014,1253,1,festival_shopper
u_0014,1297,1,festival_shopper
u_0014,1318,1,festival_shopper
u_0014,1329,1,festival_shopper
u_0014,1466,1,festival_shopper
u_0014,1753,1,festival_shopper
u_0014,1851,1,festival_shopper
u_0014,2834,1,festival_shopper
u_0014,3006,1,festival_shopper
u_0014,3673,1,festival_shopper
u_0014,4669,1,festival_shopper
u_0015,59,1,snack_lover
u_0015,1505,1,snack_lover
u_0015,2464,1,snack_lover
u_0015,3018,1,snack_lover
u_0015,3115,1,snack_lover
u_0015,3120,1,snack_lover
u_0015,3152,1,snack_lover
u_0015,3317,1,snack_lover
u_0015,3333,1,snack_lover
u_0015,3379,1,snack_lover
u_0015,3404,1,snack_lover
u_0015,3435,1,snack_lover
u_0015,3498,1,snack_lover
u_0015,3504,1,snack_lover
u_0015,3654,1,snack_lover
u_0015,3679,1,snack_lover
u_0015,3686,1,snack_lover
u_0015,3693,1,snack_lover
u_0015,3988,2,snack_lover
u_0015,4077,1,snack_lover
u_0015,4340,1,snack_lover
u_0015,4410,1,snack_lover
u_0015,4855,1,snack_lover
u_0016,118,1,festival_shopper
u_0016,150,1,festival_shopper
u_0016,450,1,festival_shopper
u_0016,538,1,festival_shopper
u_0016,569,1,festival_shopper
u_0016,1136,1,festival_shopper
u_0016,1398,1,festival_shopper
u_0016,1420,1,festival_shopper
u_0016,1449,1,festival_shopper
u_0016,1507,1,festival_shopper
u_0016,1538,1,festival_shopper
u_0016,1547,1,festival_shopper
u_0016,1591,1,festival_shopper
u_0016,1674,1,festival_shopper
u_0016,1806,1,festival_shopper
u_0016,1899,1,festival_shopper
u_0016,2736,1,festival_shopper
u_0017,2832,1,snack_lover
u_0017,2867,1,snack_lover
u_0017,3076,1,snack_lover
u_0017,3091,1,snack_lover
u_0017,3185,1,snack_lover
u_0017,3213,1,snack_lover
u_0017,3258,1,snack_lover
u_0017,3260,1,snack_lover
u_0017,3564,1,snack_lover
u_0017,3747,1,snack_lover
u_0017,3938,1,snack_lover
u_0017,3995,1,snack_lover
u_0017,4018,1,snack_lover
u_0017,4028,1,snack_lover
u_0017,4078,1,snack_lover
u_0017,4141,1,snack_lover
u_0017,4182,1,snack_lover
u_0017,4321,1,snack_lover
u_0017,4357,1,snack_lover
u_0017,4437,1,snack_lover
u_0018,611,1,veg_cook
u_0018,633,1,veg_cook
u_0018,729,1,veg_cook
u_0018,799,1,veg_cook
u_0018,845,1,veg_cook
u_0018,851,1,veg_cook
u_0018,873,1,veg_cook
u_0018,922,1,veg_cook
u_0018,923,1,veg_cook
u_0018,1184,1,veg_cook
u_0018,1547,1,veg_cook
u_0018,1825,1,veg_cook
u_0018,1848,1,veg_cook
u_0018,2211,1,veg_cook
u_0018,2228,1,veg_cook
u_0018,2391,1,veg_cook
u_0018,2542,1,veg_cook
u_0018,2545,1,veg_cook
u_0018,2676,1,veg_cook
u_0018,2758,1,veg_cook
u_0018,2872,1,veg_cook
u_0018,3445,1,veg_cook
u_0019,23,1,fruit_lover
u_0019,61,1,fruit_lover
u_0019,189,1,fruit_lover
u_0019,267,1,fruit_lover
u_0019,312,1,fruit_lover
u_0019,372,1,fruit_lover
u_0019,375,1,fruit_lover
u_0019,403,1,fruit_lover
u_0019,427,1,fruit_lover
u_0019,700,1,fruit_lover
u_0019,847,1,fruit_lover
u_0019,1002,1,fruit_lover
u_0019,1455,1,fruit_lover
u_0019,2062,1,fruit_lover
u_0019,2177,1,fruit_lover
u_0019,2181,1,fruit_lover
u_0019,2206,1,fruit_lover
u_0019,2215,1,fruit_lover
u_0019,2295,1,fruit_lover
u_0019,2743,1,fruit_lover
u_0019,3034,1,fruit_lover
u_0020,106,1,breakfast_shopper
u_0020,513,1,breakfast_shopper
u_0020,810,1,breakfast_shopper
u_0020,871,1,breakfast_shopper
u_0020,876,1,breakfast_shopper
u_0020,1076,1,breakfast_shopper
u_0020,1592,1,breakfast_shopper
u_0020,2315,1,breakfast_shopper
u_0020,2369,1,breakfast_shopper
u_0020,2584,1,breakfast_shopper
u_0020,3396,1,breakfast_shopper
u_0020,3508,1,breakfast_shopper
u_0020,4203,1,breakfast_shopper
u_0020,4253,1,breakfast_shopper
u_0020,4483,1,breakfast_shopper
u_0021,51,1,snack_lover
u_0021,895,1,snack_lover
u_0021,1718,1,snack_lover
u_0021,2944,1,snack_lover
u_0021,3039,1,snack_lover
u_0021,3041,1,snack_lover
u_0021,3288,1,snack_lover
u_0021,3289,1,snack_lover
u_0021,3469,1,snack_lover
u_0021,3479,1,snack_lover
u_0021,3514,1,snack_lover
u_0021,3644,1,snack_lover
u_0021,3645,1,snack_lover
u_0021,3838,1,snack_lover
u_0021,3862,1,snack_lover
u_0021,3949,1,snack_lover
u_0021,4011,1,snack_lover
u_0021,4068,1,snack_lover
u_0021,4080,1,snack_lover
u_0021,4097,1,snack_lover
u_0022,256,1,gourmet
u_0022,368,1,gourmet
u_0022,397,1,gourmet
u_0022,422,1,gourmet
u_0022,448,1,gourmet
u_0022,475,1,gourmet
u_0022,512,1,gourmet
u_0022,535,1,gourmet
u_0022,1033,1,gourmet
u_0022,1133,1,gourmet
u_0022,1721,1,gourmet
u_0022,1938,1,gourmet
u_0022,1978,1,gourmet
u_0022,1983,1,gourmet
u_0022,2023,1,gourmet
u_0022,2120,1,gourmet
u_0022,2203,1,gourmet
u_0022,2225,1,gourmet
u_0022,2427,1,gourmet
u_0022,2545,1,gourmet
u_0022,4282,1,gourmet
u_0023,2098,1,snack_lover
u_0023,2789,1,snack_lover
u_0023,2963,1,snack_lover
u_0023,3301,1,snack_lover
u_0023,3313,1,snack_lover
u_0023,3329,1,snack_lover
u_0023,3402,1,snack_lover
u_0023,3407,1,snack_lover
u_0023,3427,1,snack_lover
u_0023,3522,1,snack_lover
u_0023,3613,1,snack_lover
u_0023,3654,1,snack_lover
u_0023,3692,1,snack_lover
u_0023,3718,1,snack_lover
u_0023,3727,1,snack_lover
u_0023,3751,1,snack_lover
u_0023,3763,1,snack_lover
u_0023,3781,1,snack_lover
u_0023,3791,1,snack_lover
u_0023,3896,1,snack_lover
u_0023,3947,1,snack_lover
u_0023,3988,1,snack_lover
u_0023,4263,1,snack_lover
u_0023,4552,1,snack_lover
u_0024,78,1,festival_shopper
u_0024,135,1,festival_shopper
u_0024,253,1,festival_shopper
u_0024,271,1,festival_shopper
u_0024,411,1,festival_shopper
u_0024,540,1,festival_shopper
u_0024,585,1,festival_shopper
u_0024,736,1,festival_shopper
u_0024,751,1,festival_shopper
u_0024,759,1,festival_shopper
u_0024,973,1,festival_shopper
u_0024,1111,1,festival_shopper
u_0024,1270,1,festival_shopper
u_0024,1295,1,festival_shopper
u_0024,1321,1,festival_shopper
u_0024,1388,1,festival_shopper
u_0024,1443,1,festival_shopper
u_0024,1499,1,festival_shopper
u_0024,1666,1,festival_shopper
u_0024,1779,1,festival_shopper
u_0024,2395,1,festival_shopper
u_0024,2495,1,festival_shopper
u_0024,2752,1,festival_shopper
u_0024,3742,1,festival_shopper
u_0024,4262,1,festival_shopper
u_0025,113,1,festival_shopper
u_0025,132,1,festival_shopper
u_0025,305,1,festival_shopper
u_0025,316,1,festival_shopper
u_0025,330,1,festival_shopper
u_0025,572,1,festival_shopper
u_0025,613,1,festival_shopper
u_0025,625,1,festival_shopper
u_0025,1256,1,festival_shopper
u_0025,1394,1,festival_shopper
u_0025,1640,1,festival_shopper
u_0025,1653,1,festival_shopper
u_0025,1817,1,festival_shopper
u_0025,1916,1,festival_shopper
u_0025,2069,1,festival_shopper
u_0025,2176,1,festival_shopper
u_0025,2262,1,festival_shopper
u_0025,2338,1,festival_shopper
u_0025,2349,1,festival_shopper
u_0025,2666,1,festival_shopper
u_0025,2885,1,festival_shopper
u_0026,824,1,breakfast_shopper
u_0026,1256,1,breakfast_shopper
u_0026,2437,1,breakfast_shopper
u_0026,2602,1,breakfast_shopper
u_0026,2687,1,breakfast_shopper
u_0026,2689,1,breakfast_shopper
u_0026,2725,1,breakfast_shopper
u_0026,3235,1,breakfast_shopper
u_0026,3238,1,breakfast_shopper
u_0026,3437,1,breakfast_shopper
u_0026,3502,1,breakfast_shopper
u_0026,3666,1,breakfast_shopper
u_0026,4151,1,breakfast_shopper
u_0026,4195,1,breakfast_shopper
u_0026,4284,1,breakfast_shopper
u_0026,4364,1,breakfast_shopper
u_0026,4388,1,breakfast_shopper
u_0026,4400,1,breakfast_shopper
u_0026,4413,1,breakfast_shopper
u_0026,4427,1,breakfast_shopper
u_0026,4459,1,breakfast_shopper
u_0026,4473,1,breakfast_shopper
u_0026,4521,1,breakfast_shopper
u_0026,4594,1,breakfast_shopper
u_0027,653,1,veg_cook
u_0027,680,1,veg_cook
u_0027,813,1,veg_cook
u_0027,891,1,veg_cook
u_0027,1379,1,veg_cook
u_0027,2409,1,veg_cook
u_0027,3162,1,veg_cook
u_0027,4542,1,veg_cook
u_0027,4953,1,veg_cook
u_0028,81,1,household_stocker
u_0028,85,1,household_stocker
u_0028,436,1,household_stocker
u_0028,566,1,household_stocker
u_0028,1133,1,household_stocker
u_0028,1218,1,household_stocker
u_0028,1848,1,household_stocker
u_0028,2285,1,household_stocker
u_0028,2341,1,household_stocker
u_0028,2461,1,household_stocker
u_0028,2726,1,household_stocker
u_0028,2836,1,household_stocker
u_0028,2892,1,household_stocker
u_0028,2996,1,household_stocker
u_0028,3072,1,household_stocker
u_0028,3109,1,household_stocker
u_0028,3164,1,household_stocker
u_0028,4680,1,household_stocker
u_0028,4707,1,household_stocker
u_0028,4796,1,household_stocker
u_0029,2012,1,snack_lover
u_0029,2796,1,snack_lover
u_0029,2799,1,snack_lover
u_0029,2801,1,snack_lover
u_0029,2882,1,snack_lover
u_0029,2981,1,snack_lover
u_0029,3033,1,snack_lover
u_0029,3139,1,snack_lover
u_0029,3292,1,snack_lover
u_0029,3341,1,snack_lover
u_0029,3504,1,snack_lover
u_0029,3520,1,snack_lover
u_0029,3540,1,snack_lover
u_0029,3545,1,snack_lover
u_0029,3586,1,snack_lover
u_0029,3611,1,snack_lover
u_0029,3616,1,snack_lover
u_0029,3782,1,snack_lover
u_0029,3993,1,snack_lover
u_0029,4054,1,snack_lover
u_0029,4071,1,snack_lover
u_0029,4088,1,snack_lover
u_0029,4451,1,snack_lover
u_0029,4472,1,snack_lover
u_0030,376,1,household_stocker
u_0030,745,1,household_stocker
u_0030,785,1,household_stocker
u_0030,802,1,household_stocker
u_0030,1076,1,household_stocker
u_0030,1811,1,household_stocker
u_0030,2109,1,household_stocker
u_0030,2241,1,household_stocker
u_0030,2313,1,household_stocker
u_0030,2331,1,household_stocker
u_0030,2349,1,household_stocker
u_0030,2359,1,household_stocker
u_0030,2532,1,household_stocker
u_0030,2548,1,household_stocker
u_0030,2879,1,household_stocker
u_0030,3008,1,household_stocker
u_0030,3188,1,household_stocker
u_0030,3211,1,household_stocker
u_0030,3665,1,household_stocker
u_0030,3811,1,household_stocker
u_0031,376,1,festival_shopper
u_0031,635,1,festival_shopper
u_0031,966,1,festival_shopper
u_0031,1380,1,festival_shopper
u_0031,1440,1,festival_shopper
u_0031,1595,1,festival_shopper
u_0031,2218,1,festival_shopper
u_0031,2437,1,festival_shopper
u_0031,2541,1,festival_shopper
u_0031,2654,1,festival_shopper
u_0032,73,1,household_stocker
u_0032,93,1,household_stocker
u_0032,256,1,household_stocker
u_0032,399,1,household_stocker
u_0032,607,1,household_stocker
u_0032,879,1,household_stocker
u_0032,934,1,household_stocker
u_0032,1911,1,household_stocker
u_0032,2503,1,household_stocker
u_0032,2558,1,household_stocker
u_0032,2642,1,household_stocker
u_0032,2717,1,household_stocker
u_0032,2743,1,household_stocker
u_0032,2760,1,household_stocker
u_0032,2910,1,household_stocker
u_0032,2959,1,household_stocker
u_0032,3004,1,household_stocker
u_0032,3010,1,household_stocker
u_0032,3039,1,household_stocker
u_0032,3073,1,household_stocker
u_0032,3208,1,household_stocker
u_0032,3304,1,household_stocker
u_0032,4046,1,household_stocker
u_0032,4669,1,household_stocker
u_0033,1244,1,snack_lover
u_0033,1901,1,snack_lover
u_0033,2622,1,snack_lover
u_0033,2764,1,snack_lover
u_0033,2807,1,snack_lover
u_0033,3077,1,snack_lover
u_0033,3238,1,snack_lover
u_0033,3311,1,snack_lover
u_0033,3615,1,snack_lover
u_0033,3620,1,snack_lover
u_0033,3715,1,snack_lover
u_0033,3727,1,snack_lover
u_0033,3840,1,snack_lover
u_0033,3908,1,snack_lover
u_0033,3928,1,snack_lover
u_0033,4110,1,snack_lover
u_0033,4134,1,snack_lover
u_0033,4377,1,snack_lover
u_0034,543,1,veg_cook
u_0034,618,1,veg_cook
u_0034,661,1,veg_cook
u_0034,715,1,veg_cook
u_0034,859,1,veg_cook
u_0034,914,1,veg_cook
u_0034,957,1,veg_cook
u_0034,1126,1,veg_cook
u_0034,1171,1,veg_cook
u_0034,1222,1,veg_cook
u_0034,1829,1,veg_cook
u_0034,1954,1,veg_cook
u_0034,2239,1,veg_cook
u_0034,2241,1,veg_cook
u_0034,2333,1,veg_cook
u_0034,2337,1,veg_cook
u_0034,2391,1,veg_cook
u_0034,2405,1,veg_cook
u_0034,2640,1,veg_cook
u_0034,3002,1,veg_cook
u_0034,4257,1,veg_cook
u_0034,5048,1,veg_cook
u_0035,401,1,gourmet
u_0035,750,1,gourmet
u_0035,1016,1,gourmet
u_0035,1112,1,gourmet
u_0035,1949,1,gourmet
u_0035,2113,1,gourmet
u_0035,2360,1,gourmet
u_0035,3178,1,gourmet
u_0035,3303,1,gourmet
u_0036,108,1,gourmet
u_0036,113,1,gourmet
u_0036,154,1,gourmet
u_0036,165,1,gourmet
u_0036,534,1,gourmet
u_0036,1123,1,gourmet
u_0036,1826,1,gourmet
u_0036,1918,1,gourmet
u_0036,2125,1,gourmet
u_0036,2143,1,gourmet
u_0036,2196,1,gourmet
u_0036,2286,1,gourmet
u_0036,2498,1,gourmet
u_0037,18,1,fruit_lover
u_0037,224,1,fruit_lover
u_0037,388,1,fruit_lover
u_0037,524,1,fruit_lover
u_0037,552,1,fruit_lover
u_0037,938,1,fruit_lover
u_0037,1013,1,fruit_lover
u_0037,1064,1,fruit_lover
u_0037,1128,1,fruit_lover
u_0037,1213,1,fruit_lover
u_0037,1964,1,fruit_lover
u_0037,2048,1,fruit_lover
u_0037,2085,1,fruit_lover
u_0037,2294,1,fruit_lover
u_0037,2568,1,fruit_lover
u_0037,3065,1,fruit_lover
u_0037,3222,1,fruit_lover
u_0037,4281,1,fruit_lover
u_0038,283,1,breakfast_shopper
u_0038,299,1,breakfast_shopper
u_0038,1001,1,breakfast_shopper
u_0038,1181,1,breakfast_shopper
u_0038,1279,1,breakfast_shopper
u_0038,2503,1,breakfast_shopper
u_0038,2610,1,breakfast_shopper
u_0038,2684,1,breakfast_shopper
u_0038,3262,1,breakfast_shopper
u_0038,3406,1,breakfast_shopper
u_0038,3533,1,breakfast_shopper
u_0038,4441,1,breakfast_shopper
u_0038,4442,1,breakfast_shopper
u_0038,4568,1,breakfast_shopper
u_0038,4622,1,breakfast_shopper
u_0039,6,1,gourmet
u_0039,249,1,gourmet
u_0039,414,1,gourmet
u_0039,537,1,gourmet
u_0039,710,1,gourmet
u_0039,719,1,gourmet
u_0039,809,1,gourmet
u_0039,1065,1,gourmet
u_0039,1091,1,gourmet
u_0039,1293,1,gourmet
u_0039,1309,1,gourmet
u_0039,1631,1,gourmet
u_0039,2131,1,gourmet
u_0039,2140,2,gourmet
u_0039,2725,1,gourmet
u_0040,219,1,fruit_lover
u_0040,252,1,fruit_lover
u_0040,266,1,fruit_lover
u_0040,365,1,fruit_lover
u_0040,378,1,fruit_lover
u_0040,412,1,fruit_lover
u_0040,449,1,fruit_lover
u_0040,634,1,fruit_lover
u_0040,700,1,fruit_lover
u_0040,887,1,fruit_lover
u_0040,1456,1,fruit_lover
u_0040,1600,1,fruit_lover
u_0040,2083,1,fruit_lover
u_0040,2171,1,fruit_lover
u_0040,2235,1,fruit_lover
u_0040,2279,1,fruit_lover
u_0040,2384,1,fruit_lover
u_0040,2539,1,fruit_lover
u_0040,3089,1,fruit_lover
u_0041,70,1,gourmet
u_0041,245,1,gourmet
u_0041,540,1,gourmet
u_0041,696,1,gourmet
u_0041,825,1,gourmet
u_0041,1114,1,gourmet
u_0041,1621,1,gourmet
u_0041,1796,1,gourmet
u_0041,1841,1,gourmet
u_0041,1979,1,gourmet
u_0041,1984,1,gourmet
u_0041,2215,1,gourmet
u_0041,2240,1,gourmet
u_0041,2368,1,gourmet
u_0041,2555,1,gourmet
u_0041,2690,1,gourmet
u_0041,3132,1,gourmet
u_0042,563,1,household_stocker
u_0042,1699,1,household_stocker
u_0042,1712,1,household_stocker
u_0042,1879,1,household_stocker
u_0042,2388,1,household_stocker
u_0042,2618,1,household_stocker
u_0042,2790,1,household_stocker
u_0042,2791,1,household_stocker
u_0042,2866,1,household_stocker
u_0042,2886,1,household_stocker
u_0042,2957,1,household_stocker
u_0042,3033,1,household_stocker
u_0042,3214,1,household_stocker
u_0042,4659,1,household_stocker
u_0043,27,1,gourmet
u_0043,69,1,gourmet
u_0043,286,1,gourmet
u_0043,608,1,gourmet
u_0043,796,1,gourmet
u_0043,826,1,gourmet
u_0043,847,1,gourmet
u_0043,900,1,gourmet
u_0043,1027,1,gourmet
u_0043,1218,1,gourmet
u_0043,2048,1,gourmet
u_0043,2087,1,gourmet
u_0043,2089,1,gourmet
u_0043,2149,1,gourmet
u_0043,2158,1,gourmet
u_0043,2188,1,gourmet
u_0043,2460,1,gourmet
u_0043,4904,1,gourmet
u_0043,5026,1,gourmet
u_0044,72,1,fruit_lover
u_0044,159,1,fruit_lover
u_0044,230,1,fruit_lover
u_0044,234,1,fruit_lover
u_0044,247,1,fruit_lover
u_0044,278,1,fruit_lover
u_0044,331,1,fruit_lover
u_0044,680,1,fruit_lover
u_0044,720,1,fruit_lover
u_0044,770,1,fruit_lover
u_0044,888,1,fruit_lover
u_0044,1299,1,fruit_lover
u_0044,1321,1,fruit_lover
u_0044,1536,1,fruit_lover
u_0044,1820,1,fruit_lover
u_0044,1894,1,fruit_lover
u_0044,1937,1,fruit_lover
u_0044,2202,1,fruit_lover
u_0044,2253,1,fruit_lover
u_0044,2428,1,fruit_lover
u_0044,2446,1,fruit_lover
u_0044,2448,1,fruit_lover
u_0044,4210,1,fruit_lover
u_0045,143,1,gourmet
u_0045,202,1,gourmet
u_0045,529,1,gourmet
u_0045,904,1,gourmet
u_0045,1851,1,gourmet
u_0045,2126,1,gourmet
u_0045,2136,1,gourmet
u_0045,2200,1,gourmet
u_0045,2283,1,gourmet
u_0046,81,1,veg_cook
u_0046,538,1,veg_cook
u_0046,807,1,veg_cook
u_0046,1481,1,veg_cook
u_0046,2143,1,veg_cook
u_0046,2200,1,veg_cook
u_0046,2583,1,veg_cook
u_0046,2865,1,veg_cook
u_0046,2896,1,veg_cook
u_0047,1010,1,snack_lover
u_0047,1743,1,snack_lover
u_0047,2142,1,snack_lover
u_0047,2841,1,snack_lover
u_0047,3073,1,snack_lover
u_0047,3449,1,snack_lover
u_0047,3583,1,snack_lover
u_0047,3699,1,snack_lover
u_0047,3741,1,snack_lover
u_0047,3964,1,snack_lover
u_0047,4261,1,snack_lover
u_0047,4380,1,snack_lover
u_0047,4523,1,snack_lover
u_0047,4583,1,snack_lover
u_0048,855,1,breakfast_shopper
u_0048,1586,1,breakfast_shopper
u_0048,1820,1,breakfast_shopper
u_0048,2335,1,breakfast_shopper
u_0048,2412,1,breakfast_shopper
u_0048,2527,1,breakfast_shopper
u_0048,2671,1,breakfast_shopper
u_0048,2733,1,breakfast_shopper
u_0048,4186,1,breakfast_shopper
u_0048,4499,1,breakfast_shopper
u_0048,4568,1,breakfast_shopper
u_0049,52,1,fruit_lover
u_0049,57,1,fruit_lover
u_0049,119,1,fruit_lover
u_0049,189,1,fruit_lover
u_0049,212,1,fruit_lover
u_0049,382,1,fruit_lover
u_0049,411,1,fruit_lover
u_0049,464,1,fruit_lover
