product_id,purchase_count,log_popularity,popularity_norm
59,5,1.791759469228055,0.7472217363092141
60,4,1.6094379124341003,0.6711877414712396
61,4,1.6094379124341003,0.6711877414712396
62,3,1.3862943611198906,0.5781296526357756
63,2,1.0986122886681098,0.45815690999132624
64,4,1.6094379124341003,0.6711877414712396
65,4,1.6094379124341003,0.6711877414712396
66,4,1.6094379124341003,0.6711877414712396
67,3,1.3862943611198906,0.5781296526357756
68,6,1.9459101490553132,0.8115075629572489
69,2,1.0986122886681098,0.45815690999132624
70,4,1.6094379124341003,0.6711877414712396
71,4,1.6094379124341003,0.6711877414712396
72,3,1.3862943611198906,0.5781296526357756
73,4,1.6094379124341003,0.6711877414712396
74,4,1.6094379124341003,0.6711877414712396
75,2,1.0986122886681098,0.45815690999132624
76,4,1.6094379124341003,0.6711877414712396
77,4,1.6094379124341003,0.6711877414712396
78,1,0.6931471805599453,0.2890648263178878
79,3,1.3862943611198906,0.5781296526357756
80,2,1.0986122886681098,0.45815690999132624
81,6,1.9459101490553132,0.8115075629572489
82,2,1.0986122886681098,0.45815690999132624
83,3,1.3862943611198906,0.5781296526357756
84,3,1.3862943611198906,0.5781296526357756
85,2,1.0986122886681098,0.45815690999132624
86,3,1.3862943611198906,0.5781296526357756
87,4,1.6094379124341003,0.6711877414712396
88,2,1.0986122886681098,0.45815690999132624
89,5,1.791759469228055,0.7472217363092141
90,1,0.6931471805599453,0.2890648263178878
91,2,1.0986122886681098,0.45815690999132624
92,4,1.6094379124341003,0.6711877414712396
93,3,1.3862943611198906,0.5781296526357756
94,2,1.0986122886681098,0.45815690999132624
95,3,1.3862943611198906,0.5781296526357756
96,3,1.3862943611198906,0.5781296526357756
97,2,1.0986122886681098,0.45815690999132624
98,2,1.0986122886681098,0.45815690999132624
99,2,1.0986122886681098,0.45815690999132624
100,2,1.0986122886681098,0.45815690999132624
101,2,1.0986122886681098,0.45815690999132624
102,5,1.791759469228055,0.7472217363092141
103,4,1.6094379124341003,0.6711877414712396
104,5,1.791759469228055,0.7472217363092141
105,2,1.0986122886681098,0.45815690999132624
106,3,1.3862943611198906,0.5781296526357756
107,4,1.6094379124341003,0.6711877414712396
108,2,1.0986122886681098,0.45815690999132624
109,2,1.0986122886681098,0.45815690999132624
110,4,1.6094379124341003,0.6711877414712396
111,4,1.6094379124341003,0.6711877414712396
112,4,1.6094379124341003,0.6711877414712396
113,3,1.3862943611198906,0.5781296526357756
114,2,1.0986122886681098,0.45815690999132624
115,2,1.0986122886681098,0.45815690999132624
116,5,1.791759469228055,0.7472217363092141
117,5,1.791759469228055,0.7472217363092141
118,4,1.6094379124341003,0.6711877414712396
119,2,1.0986122886681098,0.45815690999132624
120,4,1.6094379124341003,0.6711877414712396
121,1,0.6931471805599453,0.2890648263178878
122,1,0.6931471805599453,0.2890648263178878
123,4,1.6094379124341003,0.6711877414712396
124,1,0.6931471805599453,0.2890648263178878
125,1,0.6931471805599453,0.2890648263178878
126,3,1.3862943611198906,0.5781296526357756
127,4,1.6094379124341003,0.6711877414712396
128,4,1.6094379124341003,0.6711877414712396
129,4,1.6094379124341003,0.6711877414712396
130,1,0.6931471805599453,0.2890648263178878
131,3,1.3862943611198906,0.5781296526357756
132,3,1.3862943611198906,0.5781296526357756
133,5,1.791759469228055,0.7472217363092141
134,3,1.3862943611198906,0.5781296526357756
135,3,1.3862943611198906,0.5781296526357756
136,5,1.791759469228055,0.7472217363092141
137,3,1.3862943611198906,0.5781296526357756
138,1,0.6931471805599453,0.2890648263178878
139,2,1.0986122886681098,0.45815690999132624
140,4,1.6094379124341003,0.6711877414712396
141,1,0.6931471805599453,0.2890648263178878
142,4,1.6094379124341003,0.6711877414712396
143,3,1.3862943611198906,0.5781296526357756
144,0,0.0,0.0
145,6,1.9459101490553132,0.8115075629572489
146,5,1.791759469228055,0.7472217363092141
147,3,1.3862943611198906,0.5781296526357756
148,1,0.6931471805599453,0.2890648263178878
149,1,0.6931471805599453,0.2890648263178878
150,4,1.6094379124341003,0.6711877414712396
151,2,1.0986122886681098,0.45815690999132624
152,1,0.6931471805599453,0.2890648263178878
153,5,1.791759469228055,0.7472217363092141
154,3,1.3862943611198906,0.5781296526357756
155,5,1.791759469228055,0.7472217363092141
156,4,1.6094379124341003,0.6711877414712396
157,4,1.6094379124341003,0.6711877414712396
158,3,1.3862943611198906,0.5781296526357756
159,8,2.1972245773362196,0.9163138199826525
160,2,1.0986122886681098,0.45815690999132624
161,2,1.0986122886681098,0.45815690999132624
162,2,1.0986122886681098,0.45815690999132624
163,7,2.0794415416798357,0.8671944789536634
164,5,1.791759469228055,0.7472217363092141
165,3,1.3862943611198906,0.5781296526357756
166,3,1.3862943611198906,0.5781296526357756
167,0,0.0,0.0
168,4,1.6094379124341003,0.6711877414712396
169,4,1.6094379124341003,0.6711877414712396
170,4,1.6094379124341003,0.6711877414712396
171,3,1.3862943611198906,0.5781296526357756
172,3,1.3862943611198906,0.5781296526357756
173,2,1.0986122886681098,0.45815690999132624
174,4,1.6094379124341003,0.6711877414712396
175,7,2.0794415416798357,0.8671944789536634
176,3,1.3862943611198906,0.5781296526357756
177,2,1.0986122886681098,0.45815690999132624
178,3,1.3862943611198906,0.5781296526357756
179,4,1.6094379124341003,0.6711877414712396
180,4,1.6094379124341003,0.6711877414712396
181,5,1.791759469228055,0.7472217363092141
182,5,1.791759469228055,0.7472217363092141
183,6,1.9459101490553132,0.8115075629572489
184,1,0.6931471805599453,0.2890648263178878
185,2,1.0986122886681098,0.45815690999132624
186,0,0.0,0.0
187,0,0.0,0.0
188,5,1.791759469228055,0.7472217363092141
189,5,1.791759469228055,0.7472217363092141
190,2,1.0986122886681098,0.45815690999132624
191,5,1.791759469228055,0.7472217363092141
192,3,1.3862943611198906,0.5781296526357756
193,1,0.6931471805599453,0.2890648263178878
194,1,0.6931471805599453,0.2890648263178878
195,1,0.6931471805599453,0.2890648263178878
196,0,0.0,0.0
197,8,2.1972245773362196,0.9163138199826525
198,5,1.791759469228055,0.7472217363092141
199,4,1.6094379124341003,0.6711877414712396
200,3,1.3862943611198906,0.5781296526357756
201,2,1.0986122886681098,0.45815690999132624
202,3,1.3862943611198906,0.5781296526357756
203,2,1.0986122886681098,0.45815690999132624
204,3,1.3862943611198906,0.5781296526357756
205,4,1.6094379124341003,0.6711877414712396
206,3,1.3862943611198906,0.5781296526357756
207,2,1.0986122886681098,0.45815690999132624
208,1,0.6931471805599453,0.2890648263178878
209,1,0.6931471805599453,0.2890648263178878
210,1,0.6931471805599453,0.2890648263178878
211,5,1.791759469228055,0.7472217363092141
212,4,1.6094379124341003,0.6711877414712396
213,5,1.791759469228055,0.7472217363092141
214,5,1.791759469228055,0.7472217363092141
215,2,1.0986122886681098,0.45815690999132624
216,6,1.9459101490553132,0.8115075629572489
217,1,0.6931471805599453,0.2890648263178878
218,3,1.3862943611198906,0.5781296526357756
219,4,1.6094379124341003,0.6711877414712396
220,4,1.6094379124341003,0.6711877414712396
221,5,1.791759469228055,0.7472217363092141
222,2,1.0986122886681098,0.45815690999132624
223,2,1.0986122886681098,0.45815690999132624
224,1,0.6931471805599453,0.2890648263178878
225,3,1.3862943611198906,0.5781296526357756
226,6,1.9459101490553132,0.8115075629572489
227,2,1.0986122886681098,0.45815690999132624
228,5,1.791759469228055,0.7472217363092141
229,1,0.6931471805599453,0.2890648263178878
230,4,1.6094379124341003,0.6711877414712396
231,2,1.0986122886681098,0.45815690999132624
232,2,1.0986122886681098,0.45815690999132624
233,2,1.0986122886681098,0.45815690999132624
234,3,1.3862943611198906,0.5781296526357756
235,4,1.6094379124341003,0.6711877414712396
236,2,1.0986122886681098,0.45815690999132624
237,3,1.3862943611198906,0.5781296526357756
238,3,1.3862943611198906,0.5781296526357756
239,2,1.0986122886681098,0.45815690999132624
240,3,1.3862943611198906,0.5781296526357756
241,1,0.6931471805599453,0.2890648263178878
242,5,1.791759469228055,0.7472217363092141
243,2,1.0986122886681098,0.45815690999132624
244,4,1.6094379124341003,0.6711877414712396
245,6,1.9459101490553132,0.8115075629572489
246,5,1.791759469228055,0.7472217363092141
247,5,1.791759469228055,0.7472217363092141
248,2,1.0986122886681098,0.45815690999132624
249,6,1.9459101490553132,0.8115075629572489
250,1,0.6931471805599453,0.2890648263178878
251,2,1.0986122886681098,0.45815690999132624
252,6,1.9459101490553132,0.8115075629572489
253,3,1.3862943611198906,0.5781296526357756
254,2,1.0986122886681098,0.45815690999132624
255,3,1.3862943611198906,0.5781296526357756
256,7,2.0794415416798357,0.8671944789536634
257,0,0.0,0.0
258,2,1.0986122886681098,0.45815690999132624
259,3,1.3862943611198906,0.5781296526357756
260,1,0.6931471805599453,0.2890648263178878
261,2,1.0986122886681098,0.45815690999132624
262,3,1.3862943611198906,0.5781296526357756
263,0,0.0,0.0
264,1,0.6931471805599453,0.2890648263178878
265,3,1.3862943611198906,0.5781296526357756
266,4,1.6094379124341003,0.6711877414712396
267,2,1.0986122886681098,0.45815690999132624
268,3,1.3862943611198906,0.5781296526357756
269,4,1.6094379124341003,0.6711877414712396
270,4,1.6094379124341003,0.6711877414712396
271,2,1.0986122886681098,0.45815690999132624
272,4,1.6094379124341003,0.6711877414712396
273,3,1.3862943611198906,0.5781296526357756
274,3,1.3862943611198906,0.5781296526357756
275,9,2.302585092994046,0.9602525677891275
276,3,1.3862943611198906,0.5781296526357756
277,2,1.0986122886681098,0.45815690999132624
278,5,1.791759469228055,0.7472217363092141
279,2,1.0986122886681098,0.45815690999132624
280,5,1.791759469228055,0.7472217363092141
281,2,1.0986122886681098,0.45815690999132624
282,4,1.6094379124341003,0.6711877414712396
283,4,1.6094379124341003,0.6711877414712396
284,4,1.6094379124341003,0.6711877414712396
285,1,0.6931471805599453,0.2890648263178878
286,5,1.791759469228055,0.7472217363092141
287,5,1.791759469228055,0.7472217363092141
288,0,0.0,0.0
289,2,1.0986122886681098,0.45815690999132624
290,3,1.3862943611198906,0.5781296526357756
291,2,1.0986122886681098,0.45815690999132624
292,1,0.6931471805599453,0.2890648263178878
293,1,0.6931471805599453,0.2890648263178878
294,0,0.0,0.0
295,2,1.0986122886681098,0.45815690999132624
296,6,1.9459101490553132,0.8115075629572489
297,3,1.3862943611198906,0.5781296526357756
298,6,1.9459101490553132,0.8115075629572489
299,2,1.0986122886681098,0.45815690999132624
300,4,1.6094379124341003,0.6711877414712396
301,3,1.3862943611198906,0.5781296526357756
302,0,0.0,0.0
303,5,1.791759469228055,0.7472217363092141
304,4,1.6094379124341003,0.6711877414712396
305,4,1.6094379124341003,0.6711877414712396
306,2,1.0986122886681098,0.45815690999132624
307,1,0.6931471805599453,0.2890648263178878
308,4,1.6094379124341003,0.6711877414712396
309,3,1.3862943611198906,0.5781296526357756
310,3,1.3862943611198906,0.5781296526357756
311,3,1.3862943611198906,0.5781296526357756
312,4,1.6094379124341003,0.6711877414712396
313,4,1.6094379124341003,0.6711877414712396
314,1,0.6931471805599453,0.2890648263178878
315,3,1.3862943611198906,0.5781296526357756
316,8,2.1972245773362196,0.9163138199826525
317,4,1.6094379124341003,0.6711877414712396
318,1,0.6931471805599453,0.2890648263178878
319,2,1.0986122886681098,0.45815690999132624
320,2,1.0986122886681098,0.45815690999132624
321,3,1.3862943611198906,0.5781296526357756
322,7,2.0794415416798357,0.8671944789536634
323,4,1.6094379124341003,0.6711877414712396
324,2,1.0986122886681098,0.45815690999132624
325,1,0.6931471805599453,0.2890648263178878
326,1,0.6931471805599453,0.2890648263178878
327,1,0.6931471805599453,0.2890648263178878
328,2,1.0986122886681098,0.45815690999132624
329,1,0.6931471805599453,0.2890648263178878
330,9,2.302585092994046,0.9602525677891275
331,3,1.3862943611198906,0.5781296526357756
332,4,1.6094379124341003,0.6711877414712396
333,4,1.6094379124341003,0.6711877414712396
334,2,1.0986122886681098,0.45815690999132624
335,6,1.9459101490553132,0.8115075629572489
336,2,1.0986122886681098,0.45815690999132624
337,3,1.3862943611198906,0.5781296526357756
338,3,1.3862943611198906,0.5781296526357756
339,4,1.6094379124341003,0.6711877414712396
340,1,0.6931471805599453,0.2890648263178878
341,5,1.791759469228055,0.7472217363092141
342,4,1.6094379124341003,0.6711877414712396
343,3,1.3862943611198906,0.5781296526357756
344,4,1.6094379124341003,0.6711877414712396
345,1,0.6931471805599453,0.2890648263178878
346,2,1.0986122886681098,0.45815690999132624
347,2,1.0986122886681098,0.45815690999132624
348,4,1.6094379124341003,0.6711877414712396
349,0,0.0,0.0
350,4,1.6094379124341003,0.6711877414712396
351,4,1.6094379124341003,0.6711877414712396
352,0,0.0,0.0
353,0,0.0,0.0
354,1,0.6931471805599453,0.2890648263178878
355,4,1.6094379124341003,0.6711877414712396
356,9,2.302585092994046,0.9602525677891275
357,1,0.6931471805599453,0.2890648263178878
358,3,1.3862943611198906,0.5781296526357756
359,1,0.6931471805599453,0.2890648263178878
360,6,1.9459101490553132,0.8115075629572489
361,4,1.6094379124341003,0.6711877414712396
362,1,0.6931471805599453,0.2890648263178878
363,4,1.6094379124341003,0.6711877414712396
364,2,1.0986122886681098,0.45815690999132624
365,1,0.6931471805599453,0.2890648263178878
366,4,1.6094379124341003,0.6711877414712396
367,5,1.791759469228055,0.7472217363092141
368,3,1.3862943611198906,0.5781296526357756
369,3,1.3862943611198906,0.5781296526357756
370,1,0.6931471805599453,0.2890648263178878
371,3,1.3862943611198906,0.5781296526357756
372,6,1.9459101490553132,0.8115075629572489
373,4,1.6094379124341003,0.6711877414712396
374,3,1.3862943611198906,0.5781296526357756
375,3,1.3862943611198906,0.5781296526357756
376,4,1.6094379124341003,0.6711877414712396
377,3,1.3862943611198906,0.5781296526357756
378,3,1.3862943611198906,0.5781296526357756
379,2,1.0986122886681098,0.45815690999132624
380,2,1.0986122886681098,0.45815690999132624
381,5,1.791759469228055,0.7472217363092141
382,7,2.0794415416798357,0.8671944789536634
383,4,1.6094379124341003,0.6711877414712396
384,3,1.3862943611198906,0.5781296526357756
385,2,1.0986122886681098,0.45815690999132624
386,6,1.9459101490553132,0.8115075629572489
387,3,1.3862943611198906,0.5781296526357756
388,4,1.6094379124341003,0.6711877414712396
389,2,1.0986122886681098,0.45815690999132624
390,2,1.0986122886681098,0.45815690999132624
391,3,1.3862943611198906,0.5781296526357756
392,4,1.6094379124341003,0.6711877414712396
393,3,1.3862943611198906,0.5781296526357756
394,6,1.9459101490553132,0.8115075629572489
395,1,0.6931471805599453,0.2890648263178878
396,2,1.0986122886681098,0.45815690999132624
397,2,1.0986122886681098,0.45815690999132624
398,6,1.9459101490553132,0.8115075629572489
399,3,1.3862943611198906,0.5781296526357756
400,4,1.6094379124341003,0.6711877414712396
401,2,1.0986122886681098,0.45815690999132624
402,1,0.6931471805599453,0.2890648263178878
403,5,1.791759469228055,0.7472217363092141
404,2,1.0986122886681098,0.45815690999132624
405,5,1.791759469228055,0.7472217363092141
406,3,1.3862943611198906,0.5781296526357756
407,1,0.6931471805599453,0.2890648263178878
408,2,1.0986122886681098,0.45815690999132624
409,5,1.791759469228055,0.7472217363092141
410,1,0.6931471805599453,0.2890648263178878
411,3,1.3862943611198906,0.5781296526357756
412,2,1.0986122886681098,0.45815690999132624
413,2,1.0986122886681098,0.45815690999132624
414,2,1.0986122886681098,0.45815690999132624
415,1,0.6931471805599453,0.2890648263178878
416,4,1.6094379124341003,0.6711877414712396
417,4,1.6094379124341003,0.6711877414712396
418,2,1.0986122886681098,0.45815690999132624
419,4,1.6094379124341003,0.6711877414712396
420,3,1.3862943611198906,0.5781296526357756
421,1,0.6931471805599453,0.2890648263178878
422,2,1.0986122886681098,0.45815690999132624
423,3,1.3862943611198906,0.5781296526357756
424,2,1.0986122886681098,0.45815690999132624
425,6,1.9459101490553132,0.8115075629572489
426,4,1.6094379124341003,0.6711877414712396
427,4,1.6094379124341003,0.6711877414712396
428,6,1.9459101490553132,0.8115075629572489
429,3,1.3862943611198906,0.5781296526357756
430,1,0.6931471805599453,0.2890648263178878
431,0,0.0,0.0
432,3,1.3862943611198906,0.5781296526357756
433,2,1.0986122886681098,0.45815690999132624
434,3,1.3862943611198906,0.5781296526357756
435,2,1.0986122886681098,0.45815690999132624
436,2,1.0986122886681098,0.45815690999132624
437,3,1.3862943611198906,0.5781296526357756
438,4,1.6094379124341003,0.6711877414712396
439,6,1.9459101490553132,0.8115075629572489
440,2,1.0986122886681098,0.45815690999132624
441,1,0.6931471805599453,0.2890648263178878
442,5,1.791759469228055,0.7472217363092141
443,2,1.0986122886681098,0.45815690999132624
444,1,0.6931471805599453,0.2890648263178878
445,5,1.791759469228055,0.7472217363092141
446,0,0.0,0.0
447,3,1.3862943611198906,0.5781296526357756
448,5,1.791759469228055,0.7472217363092141
449,3,1.3862943611198906,0.5781296526357756
450,3,1.3862943611198906,0.5781296526357756
451,3,1.3862943611198906,0.5781296526357756
452,5,1.791759469228055,0.7472217363092141
453,2,1.0986122886681098,0.45815690999132624
454,3,1.3862943611198906,0.5781296526357756
455,3,1.3862943611198906,0.5781296526357756
456,1,0.6931471805599453,0.2890648263178878
457,2,1.0986122886681098,0.45815690999132624
458,1,0.6931471805599453,0.2890648263178878
459,4,1.6094379124341003,0.6711877414712396
460,7,2.0794415416798357,0.8671944789536634
461,4,1.6094379124341003,0.6711877414712396
462,2,1.0986122886681098,0.45815690999132624
463,4,1.6094379124341003,0.6711877414712396
464,3,1.3862943611198906,0.5781296526357756
465,4,1.6094379124341003,0.6711877414712396
466,5,1.791759469228055,0.7472217363092141
467,1,0.6931471805599453,0.2890648263178878
468,3,1.3862943611198906,0.5781296526357756
469,3,1.3862943611198906,0.5781296526357756
470,5,1.791759469228055,0.7472217363092141
471,1,0.6931471805599453,0.2890648263178878
472,1,0.6931471805599453,0.2890648263178878
473,2,1.0986122886681098,0.45815690999132624
474,5,1.791759469228055,0.7472217363092141
475,4,1.6094379124341003,0.6711877414712396
476,0,0.0,0.0
477,5,1.791759469228055,0.7472217363092141
478,8,2.1972245773362196,0.9163138199826525
479,2,1.0986122886681098,0.45815690999132624
480,2,1.0986122886681098,0.45815690999132624
481,1,0.6931471805599453,0.2890648263178878
482,6,1.9459101490553132,0.8115075629572489
483,4,1.6094379124341003,0.6711877414712396
484,1,0.6931471805599453,0.2890648263178878
485,5,1.791759469228055,0.7472217363092141
486,0,0.0,0.0
487,1,0.6931471805599453,0.2890648263178878
488,2,1.0986122886681098,0.45815690999132624
489,2,1.0986122886681098,0.45815690999132624
490,2,1.0986122886681098,0.45815690999132624
491,6,1.9459101490553132,0.8115075629572489
492,2,1.0986122886681098,0.45815690999132624
493,2,1.0986122886681098,0.45815690999132624
494,1,0.6931471805599453,0.2890648263178878
495,6,1.9459101490553132,0.8115075629572489
496,2,1.0986122886681098,0.45815690999132624
497,2,1.0986122886681098,0.45815690999132624
498,4,1.6094379124341003,0.6711877414712396
499,2,1.0986122886681098,0.45815690999132624
500,6,1.9459101490553132,0.8115075629572489
501,3,1.3862943611198906,0.5781296526357756
502,2,1.0986122886681098,0.45815690999132624
503,1,0.6931471805599453,0.2890648263178878
504,2,1.0986122886681098,0.45815690999132624
505,4,1.6094379124341003,0.6711877414712396
506,3,1.3862943611198906,0.5781296526357756
507,4,1.6094379124341003,0.6711877414712396
508,1,0.6931471805599453,0.2890648263178878
509,0,0.0,0.0
510,1,0.6931471805599453,0.2890648263178878
511,0,0.0,0.0
512,4,1.6094379124341003,0.6711877414712396
513,2,1.0986122886681098,0.45815690999132624
514,4,1.6094379124341003,0.6711877414712396
515,3,1.3862943611198906,0.5781296526357756
516,0,0.0,0.0
517,4,1.6094379124341003,0.6711877414712396
518,5,1.791759469228055,0.7472217363092141
519,4,1.6094379124341003,0.6711877414712396
520,2,1.0986122886681098,0.45815690999132624
521,4,1.6094379124341003,0.6711877414712396
522,2,1.0986122886681098,0.45815690999132624
523,1,0.6931471805599453,0.2890648263178878
524,2,1.0986122886681098,0.45815690999132624
525,4,1.6094379124341003,0.6711877414712396
526,6,1.9459101490553132,0.8115075629572489
527,8,2.1972245773362196,0.9163138199826525
528,5,1.791759469228055,0.7472217363092141
529,2,1.0986122886681098,0.45815690999132624
530,2,1.0986122886681098,0.45815690999132624
531,2,1.0986122886681098,0.45815690999132624
532,3,1.3862943611198906,0.5781296526357756
533,1,0.6931471805599453,0.2890648263178878
534,4,1.6094379124341003,0.6711877414712396
535,6,1.9459101490553132,0.8115075629572489
536,2,1.0986122886681098,0.45815690999132624
537,4,1.6094379124341003,0.6711877414712396
538,4,1.6094379124341003,0.6711877414712396
539,2,1.0986122886681098,0.45815690999132624
540,4,1.6094379124341003,0.6711877414712396
541,2,1.0986122886681098,0.45815690999132624
542,1,0.6931471805599453,0.2890648263178878
543,3,1.3862943611198906,0.5781296526357756
544,5,1.791759469228055,0.7472217363092141
545,5,1.791759469228055,0.7472217363092141
546,4,1.6094379124341003,0.6711877414712396
547,4,1.6094379124341003,0.6711877414712396
548,7,2.0794415416798357,0.8671944789536634
549,4,1.6094379124341003,0.6711877414712396
550,4,1.6094379124341003,0.6711877414712396
551,2,1.0986122886681098,0.45815690999132624
552,1,0.6931471805599453,0.2890648263178878
553,3,1.3862943611198906,0.5781296526357756
554,6,1.9459101490553132,0.8115075629572489
555,2,1.0986122886681098,0.45815690999132624
556,2,1.0986122886681098,0.45815690999132624
557,2,1.0986122886681098,0.45815690999132624
558,3,1.3862943611198906,0.5781296526357756
559,1,0.6931471805599453,0.2890648263178878
560,0,0.0,0.0
561,2,1.0986122886681098,0.45815690999132624
562,4,1.6094379124341003,0.6711877414712396
563,2,1.0986122886681098,0.45815690999132624
564,2,1.0986122886681098,0.45815690999132624
565,3,1.3862943611198906,0.5781296526357756
566,2,1.0986122886681098,0.45815690999132624
567,4,1.6094379124341003,0.6711877414712396
568,1,0.6931471805599453,0.2890648263178878
569,3,1.3862943611198906,0.5781296526357756
570,5,1.791759469228055,0.7472217363092141
571,2,1.0986122886681098,0.45815690999132624
572,4,1.6094379124341003,0.6711877414712396
573,2,1.0986122886681098,0.45815690999132624
574,0,0.0,0.0
575,5,1.791759469228055,0.7472217363092141
576,3,1.3862943611198906,0.5781296526357756
577,2,1.0986122886681098,0.45815690999132624
578,4,1.6094379124341003,0.6711877414712396
579,2,1.0986122886681098,0.45815690999132624
580,1,0.6931471805599453,0.2890648263178878
581,0,0.0,0.0
582,2,1.0986122886681098,0.45815690999132624
583,2,1.0986122886681098,0.45815690999132624
584,0,0.0,0.0
585,7,2.0794415416798357,0.8671944789536634
586,3,1.3862943611198906,0.5781296526357756
587,4,1.6094379124341003,0.6711877414712396
588,1,0.6931471805599453,0.2890648263178878
589,4,1.6094379124341003,0.6711877414712396
590,4,1.6094379124341003,0.6711877414712396
591,3,1.3862943611198906,0.5781296526357756
592,2,1.0986122886681098,0.45815690999132624
593,5,1.791759469228055,0.7472217363092141
594,2,1.0986122886681098,0.45815690999132624
595,2,1.0986122886681098,0.45815690999132624
596,1,0.6931471805599453,0.2890648263178878
597,2,1.0986122886681098,0.45815690999132624
598,0,0.0,0.0
599,4,1.6094379124341003,0.6711877414712396
600,2,1.0986122886681098,0.45815690999132624
601,2,1.0986122886681098,0.45815690999132624
602,2,1.0986122886681098,0.45815690999132624
603,3,1.3862943611198906,0.5781296526357756
604,2,1.0986122886681098,0.45815690999132624
605,4,1.6094379124341003,0.6711877414712396
606,2,1.0986122886681098,0.45815690999132624
607,2,1.0986122886681098,0.45815690999132624
608,4,1.6094379124341003,0.6711877414712396
609,3,1.3862943611198906,0.5781296526357756
610,5,1.791759469228055,0.7472217363092141
611,3,1.3862943611198906,0.5781296526357756
612,3,1.3862943611198906,0.5781296526357756
613,3,1.3862943611198906,0.5781296526357756
614,4,1.6094379124341003,0.6711877414712396
615,2,1.0986122886681098,0.45815690999132624
616,3,1.3862943611198906,0.5781296526357756
617,2,1.0986122886681098,0.45815690999132624
618,2,1.0986122886681098,0.45815690999132624
619,1,0.6931471805599453,0.2890648263178878
620,2,1.0986122886681098,0.45815690999132624
621,2,1.0986122886681098,0.45815690999132624
622,1,0.6931471805599453,0.2890648263178878
623,1,0.6931471805599453,0.2890648263178878
624,3,1.3862943611198906,0.5781296526357756
625,4,1.6094379124341003,0.6711877414712396
626,2,1.0986122886681098,0.45815690999132624
627,5,1.791759469228055,0.7472217363092141
628,1,0.6931471805599453,0.2890648263178878
629,1,0.6931471805599453,0.2890648263178878
630,1,0.6931471805599453,0.2890648263178878
631,3,1.3862943611198906,0.5781296526357756
632,5,1.791759469228055,0.7472217363092141
633,4,1.6094379124341003,0.6711877414712396
634,2,1.0986122886681098,0.45815690999132624
635,2,1.0986122886681098,0.45815690999132624
636,1,0.6931471805599453,0.2890648263178878
637,1,0.6931471805599453,0.2890648263178878
638,1,0.6931471805599453,0.2890648263178878
639,5,1.791759469228055,0.7472217363092141
640,4,1.6094379124341003,0.6711877414712396
641,4,1.6094379124341003,0.6711877414712396
642,3,1.3862943611198906,0.5781296526357756
643,2,1.0986122886681098,0.45815690999132624
644,3,1.3862943611198906,0.5781296526357756
645,5,1.791759469228055,0.7472217363092141
646,3,1.3862943611198906,0.5781296526357756
647,1,0.6931471805599453,0.2890648263178878
648,4,1.6094379124341003,0.6711877414712396
649,1,0.6931471805599453,0.2890648263178878
